,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
0,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q1174171,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1970.0,1981.0,1941-1960
1,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q2036814,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1967.0,1978.0,1941-1960
2,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q315730,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1968.0,1979.0,1941-1960
3,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q360433,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1968.0,1979.0,1941-1960
4,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q361932,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1967.0,1978.0,1941-1960
5,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q378952,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1967.0,1978.0,1941-1960
6,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q461795,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1971.0,1982.0,1941-1960
7,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q574124,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1960.0,1971.0,1941-1960
8,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q720172,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1964.0,1975.0,1941-1960
9,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q746108,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1970.0,1981.0,1941-1960
10,http://www.wikidata.org/entity/Q1018622,http://www.wikidata.org/entity/Q957250,Massachusetts Institute of Technology,1,http://www.wikidata.org/entity/Q49108,1941-1960,1966.0,1977.0,1967.0,1978.0,1941-1960
11,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q252726,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1953.0,1964.0,1921-1940
12,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q280301,Moscow Aviation Institute|Fedotov Test Pilot School,2,http://www.wikidata.org/entity/Q1719898|http://www.wikidata.org/entity/Q55149460,1921-1940,1956.0,1967.0,1955.0,1966.0,1921-1940
13,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q345658,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1953.0,1964.0,1921-1940
14,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q3553627,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1951.0,1962.0,1921-1940
15,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q432752,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1953.0,1964.0,1921-1940
16,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q446531,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1958.0,1969.0,1921-1940
17,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q488008,Fedotov Test Pilot School,1,http://www.wikidata.org/entity/Q55149460,1921-1940,1956.0,1967.0,1959.0,1970.0,1941-1960
18,http://www.wikidata.org/entity/Q10340525,http://www.wikidata.org/entity/Q535157,Moscow Aviation Institute,1,http://www.wikidata.org/entity/Q1719898,1921-1940,1956.0,1967.0,1960.0,1971.0,1941-1960
19,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q110879,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1944.0,1955.0,1921-1940
20,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q111240,Harvard Business School,1,http://www.wikidata.org/entity/Q49126,1921-1940,1948.0,1959.0,1946.0,1957.0,1921-1940
21,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q1122204,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
22,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q112284,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1953.0,1964.0,1921-1940
23,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q1395516,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
24,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q18762,United States Military Academy|Harvard Business School|U.S. Air Force Test Pilot School,3,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q49126|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1946.0,1957.0,1921-1940
25,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q19242,Harvard Business School,1,http://www.wikidata.org/entity/Q49126,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
26,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q216726,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
27,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q2252,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
28,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q2620784,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1942.0,1953.0,1921-1940
29,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q278656,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
30,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q295873,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
31,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q297801,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
32,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q312833,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1945.0,1956.0,1921-1940
33,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q316417,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
34,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q318513,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1954.0,1965.0,1921-1940
35,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q318965,Harvard Business School|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q49126|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
36,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q336810,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1942.0,1953.0,1921-1940
37,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q364476,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1947.0,1958.0,1921-1940
38,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q372215,Harvard Business School,1,http://www.wikidata.org/entity/Q49126,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
39,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q374034,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
40,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q375065,Harvard Business School|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q49126|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
41,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q391517,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1953.0,1964.0,1921-1940
42,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q449706,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
43,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q460161,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
44,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q460440,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
45,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q495624,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1953.0,1964.0,1921-1940
46,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q495632,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
47,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q519149,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1954.0,1965.0,1921-1940
48,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q519268,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1954.0,1965.0,1921-1940
49,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q539385,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
50,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q557058,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
51,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q634141,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
52,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q682970,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1942.0,1953.0,1921-1940
53,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q704355,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1949.0,1960.0,1921-1940
54,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q720191,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
55,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q974431,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1947.0,1958.0,1921-1940
56,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q118490,Zhukovsky Air Force Engineering Academy,1,http://www.wikidata.org/entity/Q1934904,1921-1940,1945.0,1956.0,1948.0,1959.0,1921-1940
57,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q17427763,Zhukovsky Air Force Engineering Academy,1,http://www.wikidata.org/entity/Q1934904,1921-1940,1945.0,1956.0,1949.0,1960.0,1921-1940
58,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q312474,Zhukovsky Air Force Engineering Academy,1,http://www.wikidata.org/entity/Q1934904,1921-1940,1945.0,1956.0,1947.0,1958.0,1921-1940
59,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q450834,Zhukovsky Air Force Engineering Academy|Borisoglebsk Higher Aviators School,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4094046,1921-1940,1945.0,1956.0,1944.0,1955.0,1921-1940
60,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q451259,Zhukovsky Air Force Engineering Academy,1,http://www.wikidata.org/entity/Q1934904,1921-1940,1945.0,1956.0,1948.0,1959.0,1921-1940
61,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q455669,Zhukovsky Air Force Engineering Academy|Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4238545,1921-1940,1945.0,1956.0,1951.0,1962.0,1921-1940
62,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q130909094,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1961.0,1972.0,1941-1960
63,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1338925,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1961.0,1972.0,1941-1960
64,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1338950,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1961.0,1972.0,1941-1960
65,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1371289,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1969.0,1980.0,1941-1960
66,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1372222,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1961.0,1972.0,1941-1960
67,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1376909,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1966.0,1977.0,1941-1960
68,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q1494855,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1966.0,1977.0,1941-1960
69,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q383515,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1966.0,1977.0,1941-1960
70,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q609639,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1960.0,1971.0,1941-1960
71,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q658221,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1964.0,1975.0,1941-1960
72,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q717641,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1962.0,1973.0,1941-1960
73,http://www.wikidata.org/entity/Q1064074,http://www.wikidata.org/entity/Q717654,Purdue University,1,http://www.wikidata.org/entity/Q217741,1941-1960,1966.0,1977.0,1960.0,1971.0,1941-1960
74,http://www.wikidata.org/entity/Q1064149,http://www.wikidata.org/entity/Q1371854,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
75,http://www.wikidata.org/entity/Q1064149,http://www.wikidata.org/entity/Q29648,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
76,http://www.wikidata.org/entity/Q1064149,http://www.wikidata.org/entity/Q382202,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1941-1960,1973.0,1984.0,1976.0,1987.0,1941-1960
77,http://www.wikidata.org/entity/Q1064149,http://www.wikidata.org/entity/Q461860,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
78,http://www.wikidata.org/entity/Q1064149,http://www.wikidata.org/entity/Q709921,United States Military Academy,1,http://www.wikidata.org/entity/Q9219,1941-1960,1973.0,1984.0,1969.0,1980.0,1941-1960
79,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1174171,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
80,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1240263,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
81,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1322669,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
82,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1334023,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
83,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1338348,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1973.0,1984.0,1941-1960
84,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1371840,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
85,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1373573,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
86,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1376966,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1972.0,1983.0,1941-1960
87,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1407313,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
88,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1800097,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1968.0,1979.0,1941-1960
89,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1866915,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
90,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q2032646,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1969.0,1980.0,1941-1960
91,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q229635,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
92,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q239960,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1979.0,1990.0,1961-1980
93,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q32266,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
94,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q324774,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
95,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q346671,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
96,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q386148,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
97,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q41575,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1976.0,1987.0,1941-1960
98,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q434232,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
99,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q448243,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
100,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q448470,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
101,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q45139,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
102,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q473221,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
103,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q5112759,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
104,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q539337,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1969.0,1980.0,1941-1960
105,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q611704,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
106,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q644705,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1973.0,1984.0,1941-1960
107,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q6490164,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
108,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q6659656,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
109,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q703819,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
110,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q703865,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1977.0,1988.0,1941-1960
111,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q706849,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
112,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q706978,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1979.0,1990.0,1961-1980
113,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q722106,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1972.0,1983.0,1941-1960
114,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q746108,United States Air Force Academy,1,http://www.wikidata.org/entity/Q1331280,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
115,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q912120,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1971.0,1982.0,1941-1960
116,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q920936,U.S. Air Force Test Pilot School,1,http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
117,http://www.wikidata.org/entity/Q107258209,http://www.wikidata.org/entity/Q235266,PLA Air Force Aviation University,1,http://www.wikidata.org/entity/Q10873057,1961-1980,1993.0,2004.0,1996.0,2007.0,1961-1980
118,http://www.wikidata.org/entity/Q107258209,http://www.wikidata.org/entity/Q27336250,PLA Air Force Aviation University,1,http://www.wikidata.org/entity/Q10873057,1961-1980,1993.0,2004.0,1996.0,2007.0,1961-1980
119,http://www.wikidata.org/entity/Q107258209,http://www.wikidata.org/entity/Q705626,PLA Air Force Aviation University,1,http://www.wikidata.org/entity/Q10873057,1961-1980,1993.0,2004.0,1998.0,2009.0,1961-1980
120,http://www.wikidata.org/entity/Q107667,http://www.wikidata.org/entity/Q111240,United States Naval Test Pilot School,1,http://www.wikidata.org/entity/Q1128819,1921-1940,1948.0,1959.0,1946.0,1957.0,1921-1940
121,http://www.wikidata.org/entity/Q107667,http://www.wikidata.org/entity/Q1282566,United States Naval Test Pilot School,1,http://www.wikidata.org/entity/Q1128819,1921-1940,1948.0,1959.0,1952.0,1963.0,1921-1940
