,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
2395,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q375202,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1976.0,1987.0,1941-1960
2397,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q382247,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1977.0,1988.0,1941-1960
2215,http://www.wikidata.org/entity/Q324774,http://www.wikidata.org/entity/Q703865,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1975.0,1986.0,1977.0,1988.0,1941-1960
2221,http://www.wikidata.org/entity/Q324774,http://www.wikidata.org/entity/Q912120,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1975.0,1986.0,1971.0,1982.0,1941-1960
2222,http://www.wikidata.org/entity/Q324774,http://www.wikidata.org/entity/Q920936,Fu Foundation School of Engineering and Applied Science|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q5149833|http://www.wikidata.org/entity/Q3428253,1941-1960,1975.0,1986.0,1974.0,1985.0,1941-1960
2230,http://www.wikidata.org/entity/Q334463,http://www.wikidata.org/entity/Q357510,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1982.0,1993.0,1961-1980
2232,http://www.wikidata.org/entity/Q334463,http://www.wikidata.org/entity/Q362220,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1979.0,1990.0,1961-1980
2408,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1976.0,1987.0,1941-1960
2412,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1980.0,1991.0,1961-1980
2419,http://www.wikidata.org/entity/Q360060,http://www.wikidata.org/entity/Q434546,Gagarin Air Force Academy|Chernihiv Higher Military Aviation School of Pilots,2,http://www.wikidata.org/entity/Q490188|http://www.wikidata.org/entity/Q4513575,1941-1960,1959.0,1970.0,1960.0,1971.0,1941-1960
2424,http://www.wikidata.org/entity/Q360060,http://www.wikidata.org/entity/Q466069,Gagarin Air Force Academy|Chernihiv Higher Military Aviation School of Pilots,2,http://www.wikidata.org/entity/Q490188|http://www.wikidata.org/entity/Q4513575,1941-1960,1959.0,1970.0,1965.0,1976.0,1941-1960
2467,http://www.wikidata.org/entity/Q362190,http://www.wikidata.org/entity/Q722127,United States Naval Test Pilot School|University of Tennessee,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1150105,1961-1980,1982.0,1993.0,1985.0,1996.0,1961-1980
2469,http://www.wikidata.org/entity/Q362190,http://www.wikidata.org/entity/Q725848,United States Naval Test Pilot School|University of Tennessee,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1150105,1961-1980,1982.0,1993.0,1983.0,1994.0,1961-1980
2470,http://www.wikidata.org/entity/Q362190,http://www.wikidata.org/entity/Q935510,United States Naval Test Pilot School|University of Tennessee,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1150105,1961-1980,1982.0,1993.0,1976.0,1987.0,1941-1960
2484,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q375202,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1976.0,1987.0,1941-1960
2486,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q382247,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1977.0,1988.0,1941-1960
2487,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q440303,United States Naval Test Pilot School|Georgia Tech,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q864855,1961-1980,1979.0,1990.0,1981.0,1992.0,1961-1980
2488,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q447057,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1979.0,1990.0,1961-1980
2489,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q45082,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1976.0,1987.0,1941-1960
2263,http://www.wikidata.org/entity/Q335503,http://www.wikidata.org/entity/Q463833,University of Colorado Boulder|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q736674|http://www.wikidata.org/entity/Q1128819,1921-1940,1943.0,1954.0,1949.0,1960.0,1921-1940
2298,http://www.wikidata.org/entity/Q346671,http://www.wikidata.org/entity/Q45139,Texas Tech University|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1423756|http://www.wikidata.org/entity/Q3428253,1941-1960,1975.0,1986.0,1974.0,1985.0,1941-1960
2322,http://www.wikidata.org/entity/Q348205,http://www.wikidata.org/entity/Q434409,Zhukovsky Air Force Engineering Academy|Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4238545,1921-1940,1952.0,1963.0,1953.0,1964.0,1921-1940
2326,http://www.wikidata.org/entity/Q348205,http://www.wikidata.org/entity/Q455669,Zhukovsky Air Force Engineering Academy|Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4238545,1921-1940,1952.0,1963.0,1951.0,1962.0,1921-1940
139,http://www.wikidata.org/entity/Q109491693,http://www.wikidata.org/entity/Q382150,Moscow Aviation Institute|Yuri Gagarin Cosmonaut Training Center,2,http://www.wikidata.org/entity/Q1719898|http://www.wikidata.org/entity/Q730282,1941-1960,1971.0,1982.0,1969.0,1980.0,1941-1960
2499,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q561878,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1975.0,1986.0,1941-1960
2504,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1976.0,1987.0,1941-1960
2508,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1975.0,1986.0,1941-1960
2509,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1980.0,1991.0,1961-1980
2511,http://www.wikidata.org/entity/Q362261,http://www.wikidata.org/entity/Q440266,Massachusetts Institute of Technology|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q3428253,1961-1980,1985.0,1996.0,1985.0,1996.0,1961-1980
2515,http://www.wikidata.org/entity/Q362261,http://www.wikidata.org/entity/Q461872,University of Houston–Clear Lake|Massachusetts Institute of Technology,2,http://www.wikidata.org/entity/Q7895505|http://www.wikidata.org/entity/Q49108,1961-1980,1985.0,1996.0,1980.0,1991.0,1961-1980
2546,http://www.wikidata.org/entity/Q364476,http://www.wikidata.org/entity/Q539385,University of Michigan|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q3428253,1921-1940,1947.0,1958.0,1950.0,1961.0,1921-1940
2548,http://www.wikidata.org/entity/Q364476,http://www.wikidata.org/entity/Q634141,University of Michigan|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q3428253,1921-1940,1947.0,1958.0,1948.0,1959.0,1921-1940
2578,http://www.wikidata.org/entity/Q375065,http://www.wikidata.org/entity/Q460440,Oklahoma State University–Stillwater|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q749718|http://www.wikidata.org/entity/Q3428253,1921-1940,1951.0,1962.0,1948.0,1959.0,1921-1940
2591,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q382247,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1977.0,1988.0,1941-1960
2594,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q447057,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1979.0,1990.0,1961-1980
2596,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q45082,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1976.0,1987.0,1941-1960
2399,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q447057,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1979.0,1990.0,1961-1980
2400,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q45082,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1976.0,1987.0,1941-1960
2403,http://www.wikidata.org/entity/Q357510,http://www.wikidata.org/entity/Q49264,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1982.0,1993.0,1981.0,1992.0,1961-1980
2494,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q49264,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1981.0,1992.0,1961-1980
282,http://www.wikidata.org/entity/Q112284,http://www.wikidata.org/entity/Q316417,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1953.0,1964.0,1948.0,1959.0,1921-1940
295,http://www.wikidata.org/entity/Q112284,http://www.wikidata.org/entity/Q449706,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1953.0,1964.0,1948.0,1959.0,1921-1940
304,http://www.wikidata.org/entity/Q112284,http://www.wikidata.org/entity/Q634141,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1953.0,1964.0,1948.0,1959.0,1921-1940
308,http://www.wikidata.org/entity/Q112284,http://www.wikidata.org/entity/Q720191,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1953.0,1964.0,1948.0,1959.0,1921-1940
311,http://www.wikidata.org/entity/Q1162918,http://www.wikidata.org/entity/Q1239684,Cornell University|Cornell University College of Engineering,2,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q5171564,1941-1960,1971.0,1982.0,1973.0,1984.0,1941-1960
312,http://www.wikidata.org/entity/Q1162918,http://www.wikidata.org/entity/Q1338895,Cornell University|Cornell University College of Engineering,2,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q5171564,1941-1960,1971.0,1982.0,1974.0,1985.0,1941-1960
314,http://www.wikidata.org/entity/Q1162918,http://www.wikidata.org/entity/Q1507223,Cornell University|Cornell University College of Engineering,2,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q5171564,1941-1960,1971.0,1982.0,1974.0,1985.0,1941-1960
325,http://www.wikidata.org/entity/Q1174077,http://www.wikidata.org/entity/Q1323571,Naval Postgraduate School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1515048|http://www.wikidata.org/entity/Q559549,1941-1960,1967.0,1978.0,1969.0,1980.0,1941-1960
331,http://www.wikidata.org/entity/Q1174077,http://www.wikidata.org/entity/Q25981,Naval Postgraduate School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1515048|http://www.wikidata.org/entity/Q559549,1941-1960,1967.0,1978.0,1963.0,1974.0,1941-1960
342,http://www.wikidata.org/entity/Q1174077,http://www.wikidata.org/entity/Q720194,Naval Postgraduate School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1515048|http://www.wikidata.org/entity/Q559549,1941-1960,1967.0,1978.0,1964.0,1975.0,1941-1960
344,http://www.wikidata.org/entity/Q1174077,http://www.wikidata.org/entity/Q995007,Naval Postgraduate School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1515048|http://www.wikidata.org/entity/Q559549,1941-1960,1967.0,1978.0,1964.0,1975.0,1941-1960
373,http://www.wikidata.org/entity/Q1174171,http://www.wikidata.org/entity/Q746108,United States Air Force Academy|Massachusetts Institute of Technology,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q49108,1941-1960,1970.0,1981.0,1970.0,1981.0,1941-1960
410,http://www.wikidata.org/entity/Q120793,http://www.wikidata.org/entity/Q722127,The Basic School|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q7715757|http://www.wikidata.org/entity/Q1128819,1961-1980,1984.0,1995.0,1985.0,1996.0,1961-1980
110,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q703865,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1977.0,1988.0,1941-1960
115,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q912120,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1971.0,1982.0,1941-1960
2805,http://www.wikidata.org/entity/Q41606,http://www.wikidata.org/entity/Q447334,United States Naval Academy|Florida Institute of Technology,2,http://www.wikidata.org/entity/Q559549|http://www.wikidata.org/entity/Q3152650,1941-1960,1977.0,1988.0,1980.0,1991.0,1961-1980
2810,http://www.wikidata.org/entity/Q41606,http://www.wikidata.org/entity/Q55177,United States Naval Academy|Florida Institute of Technology,2,http://www.wikidata.org/entity/Q559549|http://www.wikidata.org/entity/Q3152650,1941-1960,1977.0,1988.0,1983.0,1994.0,1961-1980
2603,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q5112759,John F. Kennedy School of Government|United States Naval Academy,2,http://www.wikidata.org/entity/Q49127|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1978.0,1989.0,1941-1960
2608,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q706939,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1975.0,1986.0,1941-1960
2612,http://www.wikidata.org/entity/Q375202,http://www.wikidata.org/entity/Q935510,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1976.0,1987.0,1941-1960
2692,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q447057,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1979.0,1990.0,1961-1980
2694,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q45082,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1976.0,1987.0,1941-1960
2697,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q49264,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1981.0,1992.0,1961-1980
2701,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q561878,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1975.0,1986.0,1941-1960
2704,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1976.0,1987.0,1941-1960
2708,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1975.0,1986.0,1941-1960
2709,http://www.wikidata.org/entity/Q382247,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1977.0,1988.0,1980.0,1991.0,1961-1980
2713,http://www.wikidata.org/entity/Q383515,http://www.wikidata.org/entity/Q609639,Purdue University|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q217741|http://www.wikidata.org/entity/Q3428253,1941-1960,1966.0,1977.0,1960.0,1971.0,1941-1960
2714,http://www.wikidata.org/entity/Q383515,http://www.wikidata.org/entity/Q658221,Purdue University|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q217741|http://www.wikidata.org/entity/Q3428253,1941-1960,1966.0,1977.0,1964.0,1975.0,1941-1960
2491,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q461860,United States Naval Test Pilot School|Georgia Tech,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q864855,1961-1980,1979.0,1990.0,1978.0,1989.0,1941-1960
2492,http://www.wikidata.org/entity/Q362220,http://www.wikidata.org/entity/Q48998,United States Naval Test Pilot School|Georgia Tech,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q864855,1961-1980,1979.0,1990.0,1979.0,1990.0,1961-1980
2980,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1980.0,1991.0,1961-1980
3010,http://www.wikidata.org/entity/Q447334,http://www.wikidata.org/entity/Q5112759,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1961-1980,1980.0,1991.0,1978.0,1989.0,1941-1960
2715,http://www.wikidata.org/entity/Q383515,http://www.wikidata.org/entity/Q717641,Purdue University|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q217741|http://www.wikidata.org/entity/Q3428253,1941-1960,1966.0,1977.0,1962.0,1973.0,1941-1960
2723,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q41575,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1976.0,1987.0,1941-1960
2728,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q448470,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1978.0,1989.0,1941-1960
2732,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q520166,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1980.0,1991.0,1961-1980
2734,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q611704,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1974.0,1985.0,1941-1960
2740,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q703865,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1977.0,1988.0,1941-1960
2746,http://www.wikidata.org/entity/Q386148,http://www.wikidata.org/entity/Q912120,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1971.0,1982.0,1941-1960
2761,http://www.wikidata.org/entity/Q391517,http://www.wikidata.org/entity/Q704355,Ohio State University|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q3428253,1921-1940,1953.0,1964.0,1949.0,1960.0,1921-1940
2778,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q448470,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1978.0,1989.0,1941-1960
2780,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q461821,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1982.0,1993.0,1961-1980
2784,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q520166,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1980.0,1991.0,1961-1980
2786,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q611704,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1974.0,1985.0,1941-1960
2792,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q703865,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1977.0,1988.0,1941-1960
2800,http://www.wikidata.org/entity/Q41575,http://www.wikidata.org/entity/Q912120,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1976.0,1987.0,1971.0,1982.0,1941-1960
3185,http://www.wikidata.org/entity/Q461821,http://www.wikidata.org/entity/Q520166,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1982.0,1993.0,1980.0,1991.0,1961-1980
3188,http://www.wikidata.org/entity/Q461821,http://www.wikidata.org/entity/Q554415,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1982.0,1993.0,1985.0,1996.0,1961-1980
3190,http://www.wikidata.org/entity/Q461821,http://www.wikidata.org/entity/Q703865,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1982.0,1993.0,1977.0,1988.0,1941-1960
2836,http://www.wikidata.org/entity/Q433046,http://www.wikidata.org/entity/Q434546,Chernihiv Higher Military Aviation School of Pilots|Gagarin Air Force Academy,2,http://www.wikidata.org/entity/Q4513575|http://www.wikidata.org/entity/Q490188,1941-1960,1963.0,1974.0,1960.0,1971.0,1941-1960
2841,http://www.wikidata.org/entity/Q433046,http://www.wikidata.org/entity/Q466069,Chernihiv Higher Military Aviation School of Pilots|Gagarin Air Force Academy,2,http://www.wikidata.org/entity/Q4513575|http://www.wikidata.org/entity/Q490188,1941-1960,1963.0,1974.0,1965.0,1976.0,1941-1960
2876,http://www.wikidata.org/entity/Q434409,http://www.wikidata.org/entity/Q455669,Zhukovsky Air Force Engineering Academy|Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4238545,1921-1940,1953.0,1964.0,1951.0,1962.0,1921-1940
2885,http://www.wikidata.org/entity/Q434546,http://www.wikidata.org/entity/Q466069,Gagarin Air Force Academy|Chernihiv Higher Military Aviation School of Pilots,2,http://www.wikidata.org/entity/Q490188|http://www.wikidata.org/entity/Q4513575,1941-1960,1960.0,1971.0,1965.0,1976.0,1941-1960
2895,http://www.wikidata.org/entity/Q440178,http://www.wikidata.org/entity/Q472491,Gagarin Air Force Academy|Balashov Higher Military Aviation School of Pilots,2,http://www.wikidata.org/entity/Q490188|http://www.wikidata.org/entity/Q4076513,1941-1960,1960.0,1971.0,1960.0,1971.0,1941-1960
2918,http://www.wikidata.org/entity/Q440266,http://www.wikidata.org/entity/Q74018,U.S. Air Force Test Pilot School|University of Washington,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q219563,1961-1980,1985.0,1996.0,1986.0,1997.0,1961-1980
2923,http://www.wikidata.org/entity/Q440303,http://www.wikidata.org/entity/Q48998,United States Naval Test Pilot School|Georgia Tech,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q864855,1961-1980,1981.0,1992.0,1979.0,1990.0,1961-1980
2926,http://www.wikidata.org/entity/Q440303,http://www.wikidata.org/entity/Q520176,Georgia Tech|United States Military Academy,2,http://www.wikidata.org/entity/Q864855|http://www.wikidata.org/entity/Q9219,1961-1980,1981.0,1992.0,1985.0,1996.0,1961-1980
2964,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q45082,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1976.0,1987.0,1941-1960
